lims_pedon_id,user_pedon_id,latitude,longitude,LRR,MLRA,MLRA_ID,MLRA_NAME,LRR_NAME,LRR_MLRA_source,spatial_match_status
35606,S2016MI053032,46.23211,-89.53488,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35607,S2016MI053033,46.23416,-89.54263,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35608,S2016MI053034,46.23163,-89.53279,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34938,S2015ND093009,47.144874,-99.233198,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34939,S2015ND093010,47.1465,-99.225673,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34940,S2015ND093013,47.137,-99.229,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34941,S2015ND093017,47.137,-99.234,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34942,S2015ND093019,47.146553,-99.245216,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34943,S2015ND093021,47.146,-99.244,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34944,S2015ND093022,47.146167,-99.263711,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34945,S2015ND093026,47.151072,-99.253018,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34946,S2015ND093028,47.140568,-99.252037,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34947,S2015ND093029,47.122,-99.239,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34948,S2015ND093030,47.137925,-99.243418,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34949,S2015ND093031,47.128,-99.243,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34950,S2015ND093032,47.130825,-99.243025,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34951,S2015ND093033,47.128106,-99.243791,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34952,S2015ND093034,47.127281,-99.246569,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35444,S2016ND059001,46.805925,-100.915698,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35445,S2016ND059003,46.800992,-100.916115,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35446,S2016ND059005,46.768943,-100.917042,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35447,S2016ND059007,46.78332,-100.90815,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35448,S2016ND059008,46.801622,-100.914473,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35449,S2016ND059011,46.785917,-100.916085,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35450,S2016ND059013,46.807505,-100.903558,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35451,S2016ND059014,46.785732,-100.912045,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35452,S2016ND059016,46.79185,-100.917078,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35453,S2016ND059017,46.764807,-100.921602,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35454,S2016ND059020,46.800505,-100.919598,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35455,S2016ND059021,46.798325,-100.904268,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35456,S2016ND059022,46.786505,-100.910593,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35457,S2016ND059023,46.799135,-100.902753,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35458,S2016ND059024,46.766155,-100.92129,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35459,S2016ND059027,46.80096,-100.904767,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35461,S2016ND059029,46.790985,-100.921822,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35460,S2016ND059030,46.781328,-100.921798,F,54,60.0,Rolling Soft Shale Plain,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35546,S2016NH003001,44.0585778,-71.2781944,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35547,S2016NH003002,44.0606139,-71.2631639,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35548,S2016NH003003,44.0462833,-71.3165278,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35549,S2016NH003004,44.0572667,-71.3061306,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35550,S2016NH003005,44.0579083,-71.2618806,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35551,S2016NH003006,44.0537083,-71.3080528,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35552,S2016NH003007,44.0692361,-71.2859611,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35738,S2016NH003008,44.0491917,-71.2635972,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35741,S2016NH003009,44.0529528,-71.2635972,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35742,S2016NH003010,44.0428917,-71.2729,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35743,S2016NH003011,44.0500028,-71.2667639,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35744,S2016NH003012,44.0546111,-71.2824361,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35745,S2016NH003013,44.0415583,-71.2871583,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35746,S2016NH003014,44.0419028,-71.2778639,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35747,S2016NH003015,44.0499167,-71.29645,R,143,196.0,Northeastern Mountains,Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35391,S2016NM013001,32.5992722,-106.8596111,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35392,S2016NM013002,32.6206639,-106.8450694,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35393,S2016NM013003,32.6282056,-106.8481,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35394,S2016NM013004,32.590425,-106.824675,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35395,S2016NM013005,32.5755528,-106.8035083,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35396,S2016NM013006,32.5898417,-106.8405806,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35397,S2016NM013007,32.5893306,-106.8414972,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35398,S2016NM013008,32.62215,-106.8162806,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35399,S2016NM013009,32.6173333,-106.8142778,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35400,S2016NM013010,32.6149639,-106.8072694,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35401,S2016NM013011,32.6004361,-106.8382722,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35402,S2016NM013012,32.601675,-106.828675,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35403,S2016NM013013,32.604775,-106.8022167,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35404,S2016NM013014,32.6065444,-106.7939194,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35405,S2016NM013015,32.5957611,-106.8068833,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35406,S2016NM013016,32.6077417,-106.8571528,D,42B,43.0,Southern Rio Grande Rift,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35032,S2016OK149002,35.41985,-99.05237,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35033,S2016OK149003,35.41225,-99.06966,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35034,S2016OK149004,35.41228,-99.08528,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35035,S2016OK149005,35.40445,-99.0800278,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35036,S2016OK149007,35.41999,-99.05707,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35037,S2016OK149010,35.39908,-99.0604,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35038,S2016OK149012,35.4028,-99.06477,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35039,S2016OK149014,35.39969,-99.05807,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35040,S2016OK149015,35.42114,-99.05283,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35041,S2016OK149016,35.4107111,-99.0692889,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35042,S2016OK149019,35.40391,-99.07738,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35043,S2016OK149020,35.40145,-99.0562,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35044,S2016OK149025,35.4189,-99.0472,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35045,S2016OK149029,35.41554,-99.04898,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35046,S2016OK149030,35.409889,-99.0712778,H,78C,99.0,"Central Rolling Red Plains, Eastern Part",Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35338,S2016UT037001,38.2544389,-109.42745,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35339,S2016UT037002,38.2653,-109.412,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35340,S2016UT037003,38.2362083,-109.4064472,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35341,S2016UT037004,38.2701611,-109.3500944,D,36,37.0,"Southwestern Plateaus, Mesas, and Foothills",Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35342,S2016UT037005,38.2694694,-109.3476861,D,36,37.0,"Southwestern Plateaus, Mesas, and Foothills",Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35343,S2016UT037006,38.2614083,-109.3492972,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35344,S2016UT037007,38.2339194,-109.3933944,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35345,S2016UT037008,38.2064722,-109.4074722,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35346,S2016UT037009,38.2109,-109.4149,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35347,S2016UT037010,38.2553,-109.3783,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35348,S2016UT037011,38.2481944,-109.3925417,D,35,36.0,Colorado Plateau,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35064,S2015VA187002,38.8950833,-78.1429167,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35065,S2015VA187004,38.8968333,-78.1463611,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35066,S2015VA187005,38.90059,-78.16213,S,147,201.0,Northern Appalachian Ridges and Valleys,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35067,S2015VA187006,38.89746,-78.15221,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35068,S2015VA187007,38.88478,-78.13045,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35069,S2015VA187008,38.8877,-78.1473,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35070,S2015VA187010,38.88486,-78.12541,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35071,S2015VA187011,38.87974,-78.1398,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35072,S2015VA187013,38.8745,-78.1646111,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35073,S2015VA187014,38.86694,-78.16372,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35074,S2015VA187017,38.8795,-78.13541,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35075,S2015VA187019,38.90084,-78.17563,S,147,201.0,Northern Appalachian Ridges and Valleys,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35076,S2015VA187021,38.90075,-78.1530833,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35077,S2015VA187022,38.8823889,-78.1233889,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35078,S2015VA187034,38.89109,-78.16071,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35079,S2015VA187035,38.88291,-78.16902,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35080,S2015VA187037,38.89209,-78.16164,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35081,S2015VA187043,38.89051,-78.15175,N,130A,177.0,Northern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37567,S2017CA039001,37.123772,-119.7509491,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37568,S2017CA039002,37.1106884,-119.7506089,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37569,S2017CA039003,37.1073194,-119.7515,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37570,S2017CA039004,37.08647,-119.71939,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37571,S2017CA039005,37.0786863,-119.720471,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37572,S2017CA039006,37.0831894,-119.728046,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37573,S2017CA039007,37.1067467,-119.719975,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37574,S2017CA039008,37.0966706,-119.7234196,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37575,S2017CA039009,37.0783229,-119.7275475,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
