lims_pedon_id,user_pedon_id,latitude,longitude,areasymbol,mukey,musym,muname,likely_neon_site_code,lab_proj_name,submit_proj_name,nasis_taxon_name,nasis_taxonomy,candidate_component_count,candidate_components,match_confidence,match_evidence,alternatives_rejected,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_taxorder,selected_taxsuborder,selected_taxgrtgroup,selected_taxsubgrp,selected_taxpartsize,selected_localphase,selected_otherph,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,selected_hydric_criteria_keys
35037,S2016OK149010,35.39908,-99.0604,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Cordell (26781253): weaker name/taxonomy score 31.7; Rock outcrop (26781254): weaker name/taxonomy score 8.2,26781255,Obaro,16,No ,Inceptisols,Ustepts,Haplustepts,Typic Haplustepts,fine-silty,,,Well drained,No,,
35038,S2016OK149012,35.4028,-99.06477,OK149,2507768,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",4.0,Cordell [26781249; 75%; No] | Obaro [26781252; 15%; No] | Carey [26781250; 6%; No] | Dill [26781251; 4%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Dill (26781251): weaker name/taxonomy score 59.1; Obaro (26781252): weaker name/taxonomy score 31.7; Carey (26781250): weaker name/taxonomy score -22.5,26781249,Cordell,75,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35039,S2016OK149014,35.39969,-99.05807,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Cordell (26781253): weaker name/taxonomy score 31.7; Rock outcrop (26781254): weaker name/taxonomy score 8.2,26781255,Obaro,16,No ,Inceptisols,Ustepts,Haplustepts,Typic Haplustepts,fine-silty,,,Well drained,No,,
35040,S2016OK149015,35.42114,-99.05283,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell-like,"Loamy, mixed, active, thermic Typic Haplustepts",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Obaro (26781255): weaker name/taxonomy score 51.7; Rock outcrop (26781254): weaker name/taxonomy score 5.8,26781253,Cordell,59,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35041,S2016OK149016,35.4107111,-99.0692889,OK149,2507768,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",4.0,Cordell [26781249; 75%; No] | Obaro [26781252; 15%; No] | Carey [26781250; 6%; No] | Dill [26781251; 4%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Dill (26781251): weaker name/taxonomy score 59.1; Obaro (26781252): weaker name/taxonomy score 31.7; Carey (26781250): weaker name/taxonomy score -22.5,26781249,Cordell,75,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35042,S2016OK149019,35.40391,-99.07738,OK149,2507768,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell-Eroded,"Loamy, mixed, active, thermic Lithic Ustorthents",4.0,Cordell [26781249; 75%; No] | Obaro [26781252; 15%; No] | Carey [26781250; 6%; No] | Dill [26781251; 4%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Dill (26781251): weaker name/taxonomy score -0.9; Carey (26781250): weaker name/taxonomy score -22.5; Obaro (26781252): weaker name/taxonomy score -28.3,26781249,Cordell,75,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35043,S2016OK149020,35.40145,-99.0562,OK149,2507768,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",4.0,Cordell [26781249; 75%; No] | Obaro [26781252; 15%; No] | Carey [26781250; 6%; No] | Dill [26781251; 4%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Dill (26781251): weaker name/taxonomy score 59.1; Obaro (26781252): weaker name/taxonomy score 31.7; Carey (26781250): weaker name/taxonomy score -22.5,26781249,Cordell,75,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35044,S2016OK149025,35.4189,-99.0472,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell-LIKE,"Loamy, mixed, active, thermic Lithic Ustorthents",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Rock outcrop (26781254): weaker name/taxonomy score 5.8; Obaro (26781255): weaker name/taxonomy score -28.3,26781253,Cordell,59,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35045,S2016OK149029,35.41554,-99.04898,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Cordell (26781253): weaker name/taxonomy score 31.7; Rock outcrop (26781254): weaker name/taxonomy score 8.2,26781255,Obaro,16,No ,Inceptisols,Ustepts,Haplustepts,Typic Haplustepts,fine-silty,,,Well drained,No,,
35046,S2016OK149030,35.409889,-99.0712778,OK149,2507761,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",,C2016USOK041,Site_C NEON OK Klemme Range,Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",3.0,Cordell [26781253; 59%; No] | Rock outcrop [26781254; 25%; No] | Obaro [26781255; 16%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Obaro (26781255): weaker name/taxonomy score 31.7; Rock outcrop (26781254): weaker name/taxonomy score 3.7,26781253,Cordell,59,Yes,Inceptisols,Ustepts,Haplustepts,Lithic Haplustepts,loamy,,,Somewhat excessively drained,No,,
35064,S2015VA187002,38.8950833,-78.1429167,VA187,518823,22E,"Lew loam, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",1.0,Lew [27340363; 90%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
35065,S2015VA187004,38.8968333,-78.1463611,VA187,518847,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Montalto,"Fine, mixed, semiactive, mesic Ultic Hapludalfs",2.0,Myersville [27340385; 50%; No] | Montalto [27340386; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Myersville (27340385): weaker name/taxonomy score 67.8,27340386,Montalto,40,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine,,,Well drained,No,,
35066,S2015VA187005,38.90059,-78.16213,VA187,518843,31D,"Myersville-Catoctin silt loams, 15 to 25 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340377; 50%; No] | Catoctin [27340378; 40%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
35067,S2015VA187006,38.89746,-78.15221,VA187,518841,30D,"Myersville silt loam, 15 to 25 percent slopes",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",1.0,Myersville [27340374; 80%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340374,Myersville,80,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35068,S2015VA187007,38.88478,-78.13045,VA187,518816,19B,"Hawksbill cobbly loam, 2 to 7 percent slopes, occasionally flooded",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",2.0,Hawksbill [27340321; 85%; No] | Purdy [27340320; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
35069,S2015VA187008,38.8877,-78.1473,VA187,518823,22E,"Lew loam, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",1.0,Lew [27340363; 90%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340363,Lew,90,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,loamy-skeletal,,NORTH,Well drained,No,,
35070,S2015VA187010,38.88486,-78.12541,VA187,518823,22E,"Lew loam, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",1.0,Lew [27340363; 90%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340363,Lew,90,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,loamy-skeletal,,NORTH,Well drained,No,,
35071,S2015VA187011,38.87974,-78.1398,VA187,518846,32D,"Myersville and Montalto soils, 15 to 25 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340383; 50%; No] | Montalto [27340384; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340384): weaker name/taxonomy score 67.8,27340383,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35072,S2015VA187013,38.8745,-78.1646111,VA187,518847,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340385; 50%; No] | Montalto [27340386; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340386): weaker name/taxonomy score 67.8,27340385,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35073,S2015VA187014,38.86694,-78.16372,VA187,518843,31D,"Myersville-Catoctin silt loams, 15 to 25 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340377; 50%; No] | Catoctin [27340378; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Catoctin (27340378): weaker name/taxonomy score -16.1,27340377,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35074,S2015VA187017,38.8795,-78.13541,VA187,518845,32C,"Myersville and Montalto soils, 7 to 15 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340381; 50%; No] | Montalto [27340382; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340382): weaker name/taxonomy score 67.8,27340381,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,,Well drained,No,,
35075,S2015VA187019,38.90084,-78.17563,VA187,518840,30C,"Myersville silt loam, 7 to 15 percent slopes",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",1.0,Myersville [27340373; 80%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340373,Myersville,80,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35076,S2015VA187021,38.90075,-78.1530833,VA187,518846,32D,"Myersville and Montalto soils, 15 to 25 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340383; 50%; No] | Montalto [27340384; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340384): weaker name/taxonomy score 67.8,27340383,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35077,S2015VA187022,38.8823889,-78.1233889,VA187,518822,21D,"Lew channery loam, 7 to 25 percent slopes",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",1.0,Lew [27340362; 85%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
35078,S2015VA187034,38.89109,-78.16071,VA187,518847,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340385; 50%; No] | Montalto [27340386; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340386): weaker name/taxonomy score 67.8,27340385,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35079,S2015VA187035,38.88291,-78.16902,VA187,518847,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",2.0,Myersville [27340385; 50%; No] | Montalto [27340386; 40%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montalto (27340386): weaker name/taxonomy score 67.8,27340385,Myersville,50,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,,NORTH,Well drained,No,,
35080,S2015VA187037,38.89209,-78.16164,VA187,518837,29C,"Montalto loam, 7 to 15 percent slopes",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Montalto,"Fine, mixed, semiactive, mesic Ultic Hapludalfs",1.0,Montalto [27340331; 80%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340331,Montalto,80,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine,,,Well drained,No,,
35081,S2015VA187043,38.89051,-78.15175,VA187,518823,22E,"Lew loam, 25 to 65 percent slopes, very stony",SCBI,C2016USVA049,Site_C NEON_6_SCBI,Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",1.0,Lew [27340363; 90%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,27340363,Lew,90,Yes,Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,loamy-skeletal,,NORTH,Well drained,No,,
35128,S2016CO123001,40.8110278,-104.7294722,CO617,95160,65,"Terry sandy loam, 3 to 9 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",5.0,Terry [26599243; 85%; No] | Tassel [26599240; 5%; No] | Olney [26599242; 4%; No] | Renohill [26599239; 3%; No] | Vona [26599241; 3%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
35129,S2016CO123002,40.8218528,-104.7130556,CO617,95169,73,"Vona sandy loam, 0 to 3 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Haverson,"Fine-loamy, mixed, superactive, mesic Torrifluventic Haplustepts",3.0,Vona [26599277; 85%; No] | Remmit [26599276; 9%; No] | Olney [26599275; 6%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
35130,S2016CO123003,40.8255833,-104.6952778,CO617,95169,73,"Vona sandy loam, 0 to 3 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Haxtun,"Fine-loamy, mixed, superactive, mesic Pachic Argiustolls",3.0,Vona [26599277; 85%; No] | Remmit [26599276; 9%; No] | Olney [26599275; 6%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
35131,S2016CO123004,40.8423333,-104.6981389,CO617,95132,4,"Ascalon fine sandy loam, 0 to 6 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",3.0,Ascalon [26599030; 85%; No] | Olnest [26599031; 8%; No] | Otero [26599029; 7%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Olnest (26599031): weaker name/taxonomy score -9.2; Otero (26599029): weaker name/taxonomy score -34.2,26599030,Ascalon,85,Yes,Mollisols,Ustolls,Argiustolls,Aridic Argiustolls,fine-loamy,,,Well drained,No,,
35132,S2016CO123005,40.8507222,-104.6994167,CO617,95175,9,Avar fine sandy loam,,C2016USCO056,Site_C NEON CO CPER,Avar,"Coarse-loamy, mixed, superactive, mesic Aridic Argiustolls",6.0,Avar [26599040; 80%; No] | Fluvaquentic Haplustolls [26599035; 6%; Yes] | Ascalon [26599036; 5%; No] | Haverson [26599038; 4%; No] | Nunn [26599037; 3%; No] | Bankard [26599039; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Bankard (26599039): weaker name/taxonomy score 19.1; Haverson (26599038): weaker name/taxonomy score 17.5; Ascalon (26599036): weaker name/taxonomy score 12.7; Fluvaquentic Haplustolls (26599035): weaker name/taxonomy score 5.0; Nunn (26599037): weaker name/taxonomy score 0.0,26599040,Avar,80,Yes,Aridisols,Argids,Natrargids,Ustollic Natrargids,fine-loamy,,,Well drained,No,,
35133,S2016CO123006,40.8564167,-104.6915556,CO617,95133,40,"Nunn loam, 0 to 6 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Wapiti,"Fine-loamy, mixed, superactive, mesic Calcidic Argiustolls",3.0,Nunn [26599149; 85%; No] | Manzanst [26599148; 8%; No] | Avar [26599147; 7%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
35134,S2016CO123007,40.8619444,-104.684,CO617,95169,73,"Vona sandy loam, 0 to 3 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Otero,"Coarse-loamy, mixed, superactive, calcareous, mesic Aridic Ustorthents",3.0,Vona [26599277; 85%; No] | Remmit [26599276; 9%; No] | Olney [26599275; 6%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
35135,S2016CO123008,40.8532361,-104.7278833,CO617,95132,4,"Ascalon fine sandy loam, 0 to 6 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Wapiti,"Fine-loamy, mixed, superactive, mesic Calcidic Argiustolls",3.0,Ascalon [26599030; 85%; No] | Olnest [26599031; 8%; No] | Otero [26599029; 7%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
35136,S2016CO123009,40.8529722,-104.7448333,CO617,95111,20,"Cascajo gravelly sandy loam, 5 to 20 percent slopes",,C2016USCO056,Site_C NEON CO CPER,Paoli,"Coarse-loamy, mixed, superactive, mesic Pachic Haplustolls",3.0,Cascajo [26599076; 85%; No] | Stoneham [26599075; 14%; No] | Otero [26599074; 1%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Stoneham (26599075): weaker name/taxonomy score 9.3; Otero (26599074): weaker name/taxonomy score 7.0,26599076,Cascajo,85,Yes,Aridisols,Orthids,Calciorthids,Ustollic Calciorthids,sandy-skeletal,,PE25-31,Excessively drained,No,,
