wavenumber_cm1,hydric_mean_snv,nonhydric_mean_snv,snv_standardized_difference
636.0,1.742151083220262,1.7407728168696908,0.015176878324384512
634.0,1.7533633226478134,1.7516671673424977,0.018842531472771668
632.0,1.7622605279801948,1.76007510639072,0.024585683398162157
630.0,1.7683097466667532,1.7647887166320215,0.0400445810934245
628.0,1.7710115005563971,1.7653772502266902,0.06471872184323448
626.0,1.7700681536103247,1.7625571636054538,0.08729816478126434
624.0,1.7664555744400008,1.7575248444905673,0.10484377164711624
622.0,1.761592895060503,1.7509660643080092,0.12536513175456462
620.0,1.755431065034993,1.7429018495562947,0.14853143954381076
618.0,1.7477417423254518,1.733954387789047,0.1651021016076875
616.0,1.7398122070123851,1.7254131091659135,0.17509348704913033
614.0,1.7318827989386505,1.7167062846703744,0.18817084995048675
612.0,1.7215778831890023,1.7050759918315135,0.20801207423379262
610.0,1.7067038814668334,1.6889288842811996,0.2258722734295025
608.0,1.6880199023686167,1.6694195111005887,0.23765962758023665
606.0,1.669180264233495,1.649438171617223,0.2537052886700105
604.0,1.6529305810350823,1.6314124813793296,0.2774959821838627
602.0,1.6395336277375727,1.6162318901833161,0.3009659017053032
600.0,1.6290083282203223,1.6039572353949163,0.323445414783483
